#              t (s)             x (pxl)             y (pxl)                   f                   n         x_err (pxl)         y_err (pxl)               f_err
             -11.643     -0.797568027967     0.0113365861843      0.300079731925                 6.0      0.138254053123     0.0987490454697     0.0555104272836
            -11.5385     -0.844852643251     -0.027133874207      0.324495566369                 6.0      0.121201912219       0.10989772329     0.0504761811044
             -11.434     -0.832869857686     -0.129895620714      0.301380811198                 6.0      0.119979519556      0.079837400857     0.0450979371584
            -11.3295     -0.781606932501    -0.0112585490013      0.341898721253                 6.0      0.125046908324      0.112468167171     0.0579542781632
             -11.225     -0.804206291803    -0.0455582242115      0.344767984912                 6.0       0.11308617456      0.118930865747     0.0925524949552
            -11.1205     -0.743189261314    -0.0841656223264      0.267360106577                 6.0      0.133157030853     0.0974484705071     0.0493349359182
             -11.016     -0.689597634067     0.0974378381752      0.258166600401                 6.0      0.133785120303     0.0992758157285     0.0215963158652
            -10.9115     -0.790283521212    0.00738713255729      0.301167299068                 6.0      0.170934309219      0.109297137013     0.0109615585518
             -10.807     -0.801327791485    -0.0725789097935      0.387691691008                 6.0      0.127444045072     0.0828864738745     0.0220036481487
            -10.7025     -0.761973963146      0.277051381865      0.272677931075                 7.0      0.138300563346      0.140094596402     0.0278025962958
             -10.598     -0.797549485022     0.0862640648119      0.369091707926                 7.0      0.135381053464     0.0872386861646     0.0504123678801
            -10.4935     -0.765222994933    -0.0365723819803      0.365343012236                 6.0        0.1161927822      0.128940030766     0.0182505260538
             -10.389     -0.876163877165    -0.0911481371115      0.295894501052                 7.0      0.134561703313     0.0734267667916    0.00309358829908
            -10.2845     -0.867426614674     0.0780577332561      0.320428393432                 7.0      0.149592800823     0.0989938551118     0.0226740321911
              -10.18     -0.898829037621   -0.00668505093549      0.330900574865                 7.0      0.128273493021     0.0868500155859     0.0525394002531
            -10.0755     -0.851912058557      0.011389645464      0.286087125152                 8.0      0.124617275597        0.1037651483     0.0542039899442
              -9.971      -1.00134884006     0.0501467261202      0.365476211426                 8.0      0.125084315639      0.117717947433     0.0555528127817
             -9.8665     -0.886789323285    -0.0107824922454      0.378260337487                 8.0      0.114435634243     0.0925668875424     0.0398580231452
              -9.762     -0.898056649142     0.0665669154252      0.333570612697                 7.0      0.129741753505      0.139327310374     0.0129881794989
             -9.6575     -0.922532008222    -0.0962224757545      0.313014323543                 7.0      0.149770886339     0.0886232734121     0.0802990185279
              -9.553     -0.902837112357    0.00336987141577      0.269278825921                 8.0      0.149254661925      0.101336670995     0.0591860199221
             -9.4485     -0.973124762663    -0.0643026608731      0.285332701408                 8.0       0.11646728348     0.0846208017695     0.0925398052916
              -9.344     -0.955552483066     0.0312275835322      0.297773297899                 8.0      0.117342052652     0.0867696938031     0.0635773705714
             -9.2395     -0.786936305284    -0.0708969033933      0.308565921024                 8.0      0.128728573011     0.0883500969007      0.119628831284
              -9.135     -0.957061183725    -0.0548001817001      0.344263802294                 7.0      0.180202119357     0.0966983061047     0.0951341673089
             -9.0305     -0.751521007657     0.0871035737761      0.395096695118                 7.0      0.129352586329      0.159210641703      0.120054941989
              -8.926     -0.960839488345    -0.0866907220699      0.285947589015                 7.0      0.169022492445     0.0958507409766     0.0580770397501
             -8.8215     -0.994884920593   0.000484876826934      0.281835272235                 8.0      0.154411574514     0.0832712108922     0.0769027953815
