%% Trajectory 29
101 34.981274 65.849190 1.022101 2.319823 7.101775 -0.169534 -0.512046 7.604144 -1.726480 -0.039331 1.579054 0.792038
103 34.393581 66.162529 0.912881 2.196974 5.776558 0.556108 1.745245 6.203419 7.586511 -0.004512 1.050540 0.955035
104 33.831005 66.186874 0.999319 2.412628 20.296776 0.017880 -0.104915 8.206310 -1.626391 -0.209397 1.540013 0.870973
105 33.735359 66.387421 0.933132 2.639123 36.193764 0.122781 0.003119 8.332072 -2.272106 -0.121412 1.430424 1.032225
106 34.483303 66.046730 0.938773 2.654871 49.434765 -0.469970 -1.896707 9.688975 -9.829613 -0.012905 1.582321 0.910000
107 33.843567 66.420021 0.851135 2.635010 9.280919 0.263587 1.379819 9.273212 8.659623 -0.215447 1.248068 0.994682
108 34.142262 66.295403 1.020828 2.389590 35.091072 0.437662 1.477243 7.555809 6.978083 0.024181 1.576307 0.863053
109 34.124519 66.302711 1.004841 2.277411 32.805309 0.427229 1.446882 6.753157 7.386086 -0.041011 1.447019 0.841416
110 34.121811 66.146011 1.870506 2.414910 17.199226 0.267825 0.846577 6.923422 3.715215 -0.181184 2.547825 1.969280
111 33.586231 66.452995 1.236669 2.154422 3.353661 0.039227 0.199515 5.692573 1.051782 -0.235799 1.339865 1.324442
112 33.998173 66.334381 1.544128 2.212256 11.959326 0.332555 0.940643 6.405241 3.678000 0.060619 1.916281 1.499725
113 34.365009 66.294334 1.582786 2.370272 12.892397 0.659345 2.066011 7.390179 8.737068 0.154728 2.143351 1.608285
114 34.252750 66.126724 2.371866 2.413485 4.644841 0.379471 1.582376 7.833553 9.246499 0.097048 3.324555 2.399907
115 33.916096 66.295006 1.959039 2.184120 3.791086 0.211102 0.490296 6.187254 1.394989 0.049018 2.441928 1.836849
116 34.182453 66.168076 2.119854 2.285516 0.844889 0.350532 1.229190 6.730453 6.202555 0.076366 2.787948 2.057012
117 34.273289 66.208122 2.163258 2.323595 7.787561 0.481412 1.581719 6.599298 6.827570 0.126053 2.796667 2.229869
118 33.833672 66.119469 2.030429 2.472042 17.274622 -0.046861 -0.272953 7.799843 -2.483903 -0.202854 3.077743 1.941564
119 34.091343 66.371712 2.596680 2.312192 7.925889 0.463056 1.302896 6.415087 4.353938 0.076372 3.228006 2.776018
120 34.219467 66.291451 2.382745 2.355294 20.309969 0.510917 1.803547 7.126408 8.763927 0.161389 3.220416 2.391650
121 34.224468 66.094780 2.451864 2.518920 22.570017 0.319248 1.081872 8.968114 5.121388 0.052392 4.236598 1.939451
122 34.302959 66.305984 2.452874 2.567599 13.286338 0.608946 2.084568 9.431092 10.702528 0.202611 4.298058 1.999942
123 34.229294 66.240257 2.435655 2.637640 3.875844 0.469552 1.724046 8.385040 8.742973 0.208393 3.688154 2.736228
124 34.164547 66.112267 2.579662 2.236134 1.115132 0.276814 0.854771 6.494411 4.203856 -0.253173 3.383976 2.384493
125 34.071594 66.128380 2.624046 2.323719 0.093397 0.199971 0.672616 6.835945 2.952613 0.166349 3.774520 2.323023
126 34.178188 66.299179 3.297931 2.378020 0.001889 0.477369 1.589883 7.561164 7.516611 0.120559 4.846474 2.996073
127 34.303051 66.012642 2.958253 2.300050 0.115025 0.315693 1.296342 7.115868 7.604864 -0.341426 4.216186 2.587944
128 34.086834 66.344955 3.463695 2.277555 0.000000 0.431794 1.485640 6.693244 7.249448 -0.252860 4.544485 3.344270
129 34.079136 66.106422 3.006086 2.256843 0.006755 0.185557 0.717349 6.672081 4.082483 0.180169 4.285076 2.499186
130 34.197090 66.200653 2.983765 2.372553 0.000577 0.397744 1.464085 7.481672 7.489611 0.258017 4.449673 2.629466
131 34.231495 65.995743 3.139131 2.386510 0.000953 0.227243 0.854746 7.330243 4.553535 -0.457992 4.620073 2.871495
132 33.934425 66.090607 2.882577 2.290721 0.002872 0.025033 0.361366 6.973499 3.103169 0.033080 4.073917 2.529263
133 33.938728 66.302742 3.079569 2.313815 0.000051 0.241475 0.622663 6.933920 1.983719 -0.470382 4.139542 2.986010
134 34.100666 66.069725 3.052349 2.394599 0.000441 0.170391 0.851377 7.863803 5.591093 0.008386 4.768499 2.540650
135 34.162224 66.178185 3.047265 2.321667 0.012562 0.340404 1.268336 7.166596 6.575336 0.017750 4.248641 2.826095
136 34.156761 65.999077 2.829660 2.389144 0.124824 0.155838 0.707268 7.260911 4.317758 -0.500753 3.934574 2.825892
137 34.051876 66.282539 2.779083 2.244512 0.002090 0.334418 1.042573 6.206837 4.568357 0.019995 2.889413 3.348271
138 34.187603 66.107178 3.823912 2.276732 0.000000 0.294778 1.221988 6.876255 6.945116 -0.040356 5.220059 3.485963
139 34.015907 66.127388 3.364324 2.165443 0.000203 0.143299 0.404318 5.957925 1.358935 -0.088248 3.805858 3.479395
