%% Trajectory 7
0 66.522171 47.483768 3.007181 2.322083 21.283279 0.005939 0.109637 6.510067 1.037586 -0.670341 3.367325 3.615597
1 66.422234 47.617989 2.754394 2.294571 31.556347 0.040221 0.082187 6.485862 0.050080 -0.412111 3.006277 3.313875
2 66.520058 47.606358 2.740483 2.323111 39.138885 -0.873582 -2.635685 6.580457 -10.368180 0.470004 3.193460 3.172985
3 66.504486 47.461025 3.087504 2.349801 32.860481 -0.034490 0.004926 6.617851 0.641740 -0.635425 3.494162 3.760856
4 66.548210 47.600258 2.914913 2.244860 29.408224 -0.851530 -2.483397 6.108152 -9.405611 0.533064 3.069282 3.474292
5 66.483360 47.657345 2.743869 2.284195 43.504547 -0.859300 -2.496536 6.261998 -9.338186 0.526064 3.178325 3.089208
6 66.451004 47.637970 2.797638 2.310627 36.292080 0.088974 0.272629 6.520617 1.074167 -0.451709 3.251348 3.212951
7 66.527985 47.653046 2.910103 2.398466 38.483883 -0.818971 -2.486312 6.971527 -10.059509 0.414498 3.142152 3.837632
8 66.753273 47.526154 2.955332 2.279210 38.068382 0.279427 0.991850 6.534127 4.931053 -0.366184 3.036127 3.699693
9 66.707146 47.673241 3.267693 2.159485 29.356480 -0.619613 -1.849859 5.748432 -7.137896 0.324589 3.274174 3.782359
10 66.808601 47.594074 2.814026 2.192351 43.524330 -0.597329 -1.837054 6.061776 -7.631655 0.250495 2.663542 3.505792
11 66.794319 47.764366 3.292408 2.008443 12.990243 -0.441317 -1.237152 4.967745 -4.420491 0.015254 3.241630 3.370982
12 67.005600 47.681896 3.136911 2.033643 15.739389 -0.312505 -0.841476 5.069580 -2.957361 0.029176 3.305897 3.073460
13 66.962158 47.774334 2.750906 2.002613 16.540195 -0.263511 -0.733662 4.951355 -2.614267 0.160545 2.683221 2.825778
14 66.992584 47.858910 2.784104 2.054683 24.120520 -0.148511 -0.414673 5.169450 -1.479321 -0.024324 2.788265 2.932188
15 67.022285 47.744751 3.085521 2.076512 21.662344 -0.232963 -0.648110 5.246083 -2.308700 -0.066641 3.142341 3.264782
16 66.913536 47.875252 2.801584 2.072029 43.287704 -0.211213 -0.556778 5.225019 -1.939040 0.194059 2.772423 3.032539
17 67.109673 47.976807 2.766473 2.045009 31.277731 0.086479 0.256142 5.101820 0.934793 0.082467 2.793679 2.863782
18 67.014526 48.001526 2.443180 2.025308 24.288315 0.016049 0.076865 5.052108 0.320127 0.115383 2.418442 2.529750
19 67.187683 48.067467 2.877945 2.091244 42.830307 0.255149 0.734817 5.308281 2.653491 0.115581 3.024368 2.994120
20 67.110031 48.002464 2.895962 2.057107 31.337786 0.112492 0.277080 5.158519 0.935433 -0.058029 2.809032 3.148272
21 67.112984 48.149040 2.719870 2.168329 30.372543 0.262026 0.741082 5.636216 2.657306 0.004395 2.976539 2.921035
22 67.184631 48.045395 2.866118 2.148151 44.764381 0.230029 0.723961 5.630760 2.921877 0.042408 3.030097 3.126757
23 67.219147 48.072491 3.082530 2.111845 15.226021 0.291635 0.831914 5.385003 2.993029 0.097633 3.334853 3.174974
24 67.428902 48.287003 2.581998 2.312558 40.002243 0.715905 2.287974 6.635978 9.610181 0.217719 3.061748 2.909271
25 67.543076 48.268166 2.732494 2.294881 32.602001 -0.188759 -0.661452 6.471823 -3.276005 -0.432416 3.360865 2.909885
26 67.635498 48.186317 2.630746 2.255487 40.411243 -0.178190 -0.636249 6.329107 -3.279920 0.004945 3.318662 2.614953
27 67.745918 48.377369 2.571644 2.379623 37.666092 0.123286 0.381326 6.848108 1.511161 0.154496 3.045920 3.073623
28 67.814613 48.658817 2.473616 2.208572 31.779573 -0.526569 -1.543154 5.815558 -5.617157 0.336298 2.689672 2.773487
29 67.866615 48.613106 2.003506 2.417291 29.917788 -0.520279 -1.806146 7.338422 -8.611494 0.252028 2.795308 2.047748
30 67.996201 48.746353 2.334907 2.606174 15.250892 -0.257448 -0.960098 8.575426 -4.448880 0.232088 3.737940 2.347235
31 68.530617 48.975063 2.146429 2.388087 34.087860 -0.494322 -1.934049 7.524930 -10.174167 0.329147 3.160265 1.965594
