%% Trajectory 15
0 82.753494 52.459221 0.302126 2.616035 59.005493 0.212714 0.898733 8.399548 4.863482 -0.067440 0.420586 0.369787
1 82.128403 52.294128 0.382697 2.702271 98.070450 0.422530 1.859961 9.360675 10.909724 -0.014020 0.403375 0.630776
2 82.319244 52.196262 0.348021 2.805506 64.321075 0.515510 1.971602 9.201218 10.030135 0.003489 0.514242 0.462132
3 82.322556 52.069317 0.364655 2.856455 68.635445 0.391873 1.594050 9.626719 9.018373 -0.043657 0.450548 0.591074
4 82.219826 52.594868 0.415798 2.936136 39.617302 -0.185309 -1.168858 10.549523 -8.266717 -0.160207 0.643125 0.577714
5 82.583237 52.477123 0.391510 2.724226 30.739801 0.060359 -0.235193 9.542710 -3.639659 -0.107035 0.589955 0.476608
6 82.240189 52.641415 0.481409 2.770158 61.985260 -0.118398 -0.865773 9.388786 -6.942226 0.032246 0.530521 0.803059
7 82.140617 52.247437 0.469594 2.840484 58.718792 0.388057 1.914252 9.826838 11.631967 -0.012222 0.673075 0.660799
8 81.827515 52.378128 0.480317 2.765311 55.436420 0.205640 1.020593 8.894472 5.823240 0.058396 0.629811 0.698415
9 82.192680 52.347275 0.575574 2.658418 65.922768 0.539956 2.058549 8.875366 11.009831 -0.068323 0.709362 0.820754
10 81.714211 52.647659 0.577055 2.803713 37.957420 -0.638129 -2.098318 9.789647 -9.428562 0.092976 0.683706 0.934190
11 81.776817 52.441784 0.658791 2.968095 40.409523 0.218598 0.757390 10.988021 3.650699 -0.079472 0.976821 0.978533
12 81.919426 52.515526 0.599957 2.837515 36.083447 0.434951 1.490309 9.733917 6.694777 -0.166948 0.842094 0.860292
13 81.571915 52.372887 0.665807 2.847575 50.303524 -0.055201 -0.035196 10.035113 0.375090 -0.208391 0.948127 0.947808
14 81.808319 52.899189 0.738654 2.609991 50.190414 -0.292488 -0.814778 8.051099 -2.695743 0.003067 1.015607 0.912275
15 81.707222 52.469921 0.665853 2.982175 37.220402 0.177140 0.512654 10.174088 1.711896 -0.102562 1.100762 0.884928
16 81.841293 52.393280 0.722170 2.845958 49.468807 0.234573 1.063690 10.035004 6.581868 -0.215692 1.012186 1.043081
17 81.677666 52.629520 0.808594 2.778408 21.177137 -0.692816 -2.649999 9.642866 -14.111328 0.014809 1.150540 1.096064
18 81.730034 52.828835 0.762330 2.859816 28.517746 -0.441134 -1.963256 10.047711 -11.817863 -0.053651 1.069018 1.111107
19 81.766800 52.564762 0.682131 2.843197 33.148701 -0.668441 -2.690398 10.027455 -14.693955 0.062196 0.919597 1.019835
20 81.409737 52.855392 0.824286 2.638937 27.949072 0.265131 1.133043 8.475243 6.705466 -0.091739 1.230899 0.944339
21 81.835808 52.668278 0.764562 2.581743 41.420948 -0.495916 -1.810149 8.074674 -8.899688 0.016176 0.941539 1.032365
22 81.596626 52.960186 0.884075 2.728667 33.299229 -0.443189 -1.746815 8.997377 -9.450651 -0.139509 1.307995 1.104351
23 81.672211 52.733681 0.935871 2.652534 36.261570 -0.594108 -2.114727 8.469162 -10.151486 0.063983 1.207586 1.274844
24 81.631546 52.388279 0.950336 2.796979 24.314648 0.019828 0.007042 9.658013 -0.633809 -0.119503 1.414293 1.243775
25 81.648216 52.846935 0.976363 2.742168 20.963648 -0.504849 -1.798891 9.224487 -8.833909 0.054401 1.547030 1.130322
26 81.761917 52.688534 0.983693 2.754742 17.920895 -0.549546 -2.152077 9.251925 -11.405020 -0.083014 1.419599 1.290222
27 81.763107 52.757263 0.812002 2.832124 31.132994 -0.479629 -1.734211 9.666152 -8.815236 -0.023950 1.261461 1.038230
28 81.708847 52.662605 1.029389 2.852811 13.525475 -0.628543 -2.156948 9.857009 -10.209224 0.002061 1.716063 1.220590
29 81.328590 52.841095 1.082451 2.558930 27.613750 0.169689 0.751000 8.159437 4.739617 -0.139127 1.464280 1.305637
30 81.667145 52.752449 1.044188 2.841750 10.616030 -0.580406 -2.131329 10.225584 -10.735192 -0.023399 1.694442 1.272880
31 81.659286 52.767788 1.079066 2.866951 8.916180 -0.572927 -2.180230 10.045304 -11.541874 0.015396 1.738863 1.354765
32 81.383667 52.766235 1.121638 2.695903 20.041302 0.149899 1.110314 9.414643 8.600028 -0.093026 1.752784 1.271043
33 81.597130 52.746597 1.155095 2.597677 17.881012 -0.656272 -2.351286 8.459996 -11.726117 0.128443 1.651040 1.349523
34 81.336815 52.764118 1.118158 2.730579 12.052508 0.100932 0.660825 9.335828 4.984265 -0.156048 1.834763 1.218456
35 81.433182 52.781010 1.114615 2.691504 17.695368 0.214192 1.175073 9.225567 8.160131 -0.092351 1.755753 1.244238
36 81.608429 52.902966 1.349578 2.732397 20.958601 -0.488602 -1.774090 8.906947 -9.145101 -0.004643 2.046377 1.641204
37 81.587601 52.961136 1.274326 2.819118 17.750496 -0.451268 -1.812027 9.757818 -9.873891 -0.060065 2.076148 1.516328
38 81.626495 52.867813 1.227830 2.759089 20.045895 -0.505688 -2.043023 9.388018 -11.417462 0.020858 1.887335 1.500356
39 81.379051 52.839123 1.250613 2.704499 20.264015 0.218174 1.019173 8.859025 6.291943 -0.164646 1.877478 1.504805
40 81.608330 52.787735 1.261395 2.762787 14.810854 -0.603932 -2.269457 9.349917 -11.896111 0.013558 1.968161 1.516806
41 81.215714 52.822033 1.176143 2.690489 26.859577 0.037746 0.385665 8.970116 3.397312 -0.170109 1.848027 1.316373
42 81.343391 52.897015 1.260838 2.822778 18.959612 0.240404 1.180963 9.678353 7.732034 -0.151406 2.070252 1.488813
43 81.558853 52.831432 1.207530 2.738527 12.525671 -0.609719 -2.205916 9.006911 -11.000936 -0.031659 1.874319 1.432534
44 81.597107 52.902740 1.214392 2.766001 17.350039 -0.500153 -1.818541 9.227794 -9.363111 -0.160103 1.872297 1.486714
45 81.236435 52.847095 1.292830 2.797361 15.389595 0.083526 0.472025 9.366207 3.161837 -0.042523 2.026945 1.589568
46 81.276894 52.974098 1.429895 2.559759 27.319485 0.250992 1.072608 8.069548 6.361633 -0.062214 1.999574 1.660614
47 81.235687 52.959328 1.354372 2.529615 29.645470 0.195018 0.881066 7.884648 5.533810 -0.085581 1.877169 1.548871
48 81.173798 53.039860 1.371008 2.436725 24.744061 0.213658 0.755467 7.344927 3.551089 -0.060955 1.847253 1.493517
49 80.987999 53.137199 1.434630 2.548077 26.055378 0.125196 0.565219 7.917500 3.365909 -0.142183 1.887790 1.767757
50 80.859413 53.061024 1.492277 2.400584 36.759174 -0.079568 -0.115277 6.812080 0.204035 -0.161906 1.764858 1.817478
51 80.700462 52.933064 1.577199 2.521298 32.530876 -0.366475 -1.274190 7.900552 -6.577883 -0.025899 2.227180 1.749409
52 80.436020 52.959587 1.711240 2.548955 26.985859 0.395605 1.516672 8.113673 8.163043 -0.065772 2.446605 1.915269
53 80.425339 53.094173 1.854504 2.513444 32.669727 0.519512 1.816336 7.877019 9.004926 -0.216587 2.411026 2.250167
54 80.561646 53.193378 1.889428 2.555135 34.607914 -0.244977 -1.002466 8.010432 -5.857191 -0.281126 2.665016 2.162729
55 80.396049 53.416161 2.197210 2.547336 45.040737 0.812208 2.823507 8.275860 13.482703 0.176355 2.697446 2.899586
56 80.230965 53.408863 2.188414 2.531286 43.474270 0.639827 2.178604 7.888258 10.141275 0.056343 2.753263 2.786238
57 80.140121 53.370136 2.283907 2.446239 45.803089 0.510254 1.784986 7.463154 8.510834 -0.030813 2.606454 2.980527
58 79.884407 53.569084 2.394225 2.463694 50.889240 -0.546509 -1.818466 7.450318 -8.314078 -0.159271 2.770752 3.127884
59 79.828781 53.718910 2.252881 2.351733 45.160847 -0.452308 -1.404382 6.689052 -5.900196 0.050053 2.571661 2.726513
60 79.648071 53.927219 2.227030 2.513259 42.028908 -0.424712 -1.531357 7.780742 -7.732231 -0.124314 2.833011 2.764091
61 79.402466 53.549030 2.370267 2.631865 33.446774 -0.048503 -0.301476 8.703772 -2.221519 -0.376073 2.978233 3.259990
62 79.047478 53.542759 2.497196 2.528566 50.343567 -0.409760 -1.326071 7.808900 -5.953018 -0.110696 2.974446 3.339879
63 79.008789 53.533405 2.422379 2.523501 41.293877 -0.457802 -1.559208 7.646744 -7.191738 -0.060319 2.928332 3.184543
64 78.563278 53.083599 2.440510 2.620921 33.952541 -0.353121 -1.391762 8.460150 -7.831727 -0.230125 3.615273 2.781112
