#             t (s)            x (pxl)            y (pxl)                  f                  n        x_err (pxl)        y_err (pxl)              f_err
            31.6635    -0.742233356835   0.00341868676786    0.0627178498507               22.0    0.0760653531806    0.0678073510467   0.00915252666059
             31.768    -0.769540600115    0.0324079554211    0.0663795180617               25.0    0.0717032214355    0.0677889524384    0.0165444605047
            31.8725    -0.906611900175  -0.00863514077923    0.0788324247171               25.0     0.076337901359    0.0478140095474    0.0191764618898
             31.977     -0.85135624027     0.097277231143    0.0656298791265               32.0    0.0562785799226    0.0772941725859    0.0151588355368
            32.0815    -0.758931604301    0.0311650749242    0.0564272844728               38.0    0.0690401333312    0.0584003088858    0.0108769341098
             32.186     -0.80905466724     0.107626593005    0.0616472308136               38.0    0.0584925711454    0.0501613266453     0.013389580884
            32.2905    -0.812943554431  -0.00693129604121    0.0782150133338               42.0    0.0615764171343    0.0447072043827    0.0148602315039
             32.395    -0.828805552511   0.00635712894454      0.10140786259               41.0    0.0435402108937    0.0510419248034    0.0185111764656
            32.4995    -0.851364955888    0.0447635186221     0.102873865227               48.0    0.0442022368158     0.043129283368    0.0148598348285
             32.604     -0.91164953463    0.0775146428485    0.0895581127291               53.0    0.0399164346005    0.0484592247402    0.0124612249514
            32.7085    -0.797325491939    0.0250420665809     0.133778141674               52.0    0.0302999869304    0.0314231903057    0.0140971491458
             32.813    -0.832313838785    0.0129014345809     0.109937450531               58.0    0.0326503980834    0.0375341991994    0.0123082920909
            32.9175    -0.769445015002    0.0173621478548      0.13535090623               59.0    0.0360819990557    0.0372117561145    0.0146373659512
             33.022    -0.804986330464    0.0400669137329     0.151801951119               60.0    0.0320761584226    0.0309342864768    0.0149960170684
            33.1265    -0.754128981416    0.0379898850092     0.161687260774               60.0    0.0339251676634    0.0346217317255    0.0141223156047
             33.231    -0.785538618786    0.0208158600814     0.164083000148               62.0    0.0207362237488    0.0246346297087    0.0138738204639
            33.3355    -0.769255957101    0.0594775044104     0.190436549243               64.0    0.0196488873346     0.021473385628    0.0164624814782
              33.44    -0.783482778831    0.0399224788455      0.20633549623               63.0    0.0299912825554    0.0230618053945    0.0155058472023
            33.5445    -0.774910540401    0.0398586167775     0.228794356154               64.0    0.0239640047358    0.0209036291031    0.0175230922296
             33.649    -0.761028375528    0.0347398360048     0.228584223939               64.0    0.0253753676405    0.0171090865695    0.0148642568781
            33.7535    -0.721020742983    0.0546889594349      0.26102825696               63.0    0.0233206392264    0.0163815105828    0.0173730858147
             33.858    -0.809804842994   -0.0020306752106     0.271505861405               64.0    0.0245409583814    0.0211291071216    0.0152343450966
            33.9625    -0.763014407831    0.0425864347889      0.27644778527               64.0    0.0220639540933    0.0179284904396    0.0130522157055
             34.067    -0.746605823011    0.0325901711634      0.30679015157               63.0    0.0211676583932    0.0195380526028    0.0134362095534
            34.1715    -0.672159425092    0.0285012129895     0.307001947304               64.0    0.0181325708787    0.0194393866502    0.0146180487929
             34.276    -0.715509131761    0.0210213239077     0.331131734658               64.0    0.0190043729072    0.0200331147985    0.0168805161202
            34.3805    -0.680060662447     0.060167964932     0.336667854566               64.0    0.0186185542135    0.0156892073576    0.0151077852918
             34.485    -0.674335798767    0.0603341165653     0.363672893228               64.0    0.0224706771843    0.0122046873548    0.0134505967469
            34.5895    -0.653630674964    0.0479950499063     0.374743004321               65.0    0.0163859386504    0.0154661017595    0.0138058765714
             34.694    -0.615314137862    0.0253083564626     0.396794907807               65.0    0.0146613588491    0.0150324104151    0.0172971061135
            34.7985    -0.633476524919    0.0418514814363     0.415214196527               65.0    0.0242119452035    0.0122313860998    0.0144590570519
             34.903    -0.610157565777    0.0353857815427      0.43048276337               65.0     0.017840605748    0.0136610085656    0.0108336957821
            35.0075    -0.630926814217     0.081459245397     0.433995791472               66.0    0.0200825892555    0.0134109373432    0.0131466911212
             35.112    -0.603956804433     0.059961943446     0.473853698527               66.0    0.0184060575216    0.0141910900614    0.0147064939146
            35.2165    -0.594449828921    0.0144139666318     0.477226585539               66.0    0.0201469533593    0.0165414164308    0.0168786106801
             35.321    -0.563450545422    0.0316851271435     0.489002345816               66.0    0.0192156629745    0.0132901767124    0.0140643837641
            35.4255    -0.538342411831    0.0398778626064     0.513066720779               66.0     0.019031478166    0.0165916504873    0.0164453263322
              35.53    -0.552844679677    0.0300338385835     0.533987351614               66.0    0.0185387452224    0.0142588274918    0.0174889026348
            35.6345    -0.538035413741    0.0352356766925     0.520704965357               66.0    0.0159144776112    0.0151056160074    0.0168692335216
             35.739    -0.499437987204    0.0134960983378     0.555529191051               66.0    0.0183833018018    0.0135686325692    0.0133432489282
            35.8435    -0.505510512059    0.0470638228601     0.563916869384               66.0    0.0150967932255    0.0148524684172     0.016241964246
             35.948     -0.47126479271    0.0146042398069     0.567502722575               66.0    0.0150396841335    0.0146604110563    0.0123763862459
            36.0525    -0.450164473997     0.025087837943     0.564318907076               66.0    0.0169004447686    0.0153147862303    0.0153810032478
             36.157    -0.449452945541    0.0218271480568     0.621328979171               66.0    0.0147677235889    0.0152072940579    0.0141601095772
            36.2615    -0.419720113475    0.0182570689308     0.628526959119               65.0    0.0174130141669   0.00983201897459    0.0149196562817
             36.366    -0.428572204446    0.0233353104181     0.630720891271               66.0    0.0147721885594    0.0139182999666      0.01512715937
            36.4705    -0.405059983109    0.0067191706474     0.640058240614               66.0    0.0140317098333     0.014784497752    0.0144172651139
             36.575    -0.412454800814    0.0194910762403     0.640831987674               66.0    0.0185605193888    0.0132485636295    0.0138702492499
