#              t (s)             x (pxl)             y (pxl)                   f                   n         x_err (pxl)         y_err (pxl)               f_err
              12.122      0.754072264165     0.0242508806889     0.0761773199817                18.0      0.124709698947     0.0834345016183     0.0150962548655
             12.2265      0.693150420778    -0.0747643502746     0.0812996904304                21.0     0.0883915899622      0.112955063197      0.017473010745
              12.331      0.904014648728    -0.0138340224707     0.0531356872114                24.0      0.064063664677     0.0674308934431     0.0126168581873
             12.4355      0.691003184605     0.0846317203363      0.100035965339                25.0     0.0914195937833     0.0739803512593     0.0133218305274
               12.54      0.746695248097    -0.0991132106248     0.0757656058697                30.0     0.0825549290217     0.0856022910503    0.00894774227393
             12.6445      0.772167739256    -0.0614796366199      0.102929990017                32.0     0.0669426643269     0.0729952075686     0.0121290786956
              12.749      0.759172918929    -0.0155331751564     0.0888679942324                38.0     0.0572530652574     0.0781829564922     0.0130969216344
             12.8535      0.818041314484     -0.120886342488     0.0963189098225                40.0      0.058634335586      0.078846351743     0.0108834217164
              12.958      0.624772419149     -0.107238929958      0.110978166752                43.0     0.0356777172524     0.0614076764415     0.0105873034451
             13.0625      0.709853454998     -0.165953426703      0.107587691359                49.0     0.0537220114023     0.0585550432611     0.0124623516168
              13.167      0.724153718688    -0.0756442398881     0.0768127829933                54.0     0.0376749460873     0.0428487181325      0.011281747912
             13.2715      0.773751402591    -0.0680631060342      0.134524989518                51.0     0.0518397956975     0.0580008162382     0.0153488189616
              13.376      0.794139735356    -0.0519897381486      0.149846102606                52.0     0.0385512462054     0.0473931289082      0.016433686362
             13.4805      0.693609321458     0.0105938044143      0.147356355493                57.0     0.0390134098009     0.0394025348272     0.0137343216924
              13.585      0.759006467177    -0.0109962533339      0.159078252775                53.0     0.0447222737946     0.0381518351309     0.0149694725697
             13.6895      0.683960700325    -0.0323198945771      0.165662402846                61.0     0.0452194335547     0.0409743687048     0.0133831180661
              13.794       0.72505881347     0.0325026360035      0.155411010597                60.0     0.0273473944333     0.0323382097515     0.0156765737717
             13.8985      0.744403798726     0.0365005713235      0.195907804667                60.0     0.0397833221955     0.0301293747502     0.0138109883858
              14.003      0.686735557667    -0.0140485088298       0.20157006527                65.0     0.0324837992776     0.0310991221781     0.0135020841286
             14.1075      0.713441555603    -0.0281184294122      0.203178833911                64.0     0.0285425723489     0.0259261008692     0.0164748270493
              14.212      0.692322150936    0.00197651848918       0.22791112369                62.0     0.0339537544762      0.021359349302     0.0156527434523
             14.3165      0.678701039488   -0.00559031264223      0.246392334901                65.0     0.0343782815227     0.0266755635033     0.0149439756962
              14.421      0.738823393054    -0.0288199035412      0.257376309775                66.0     0.0334294792823     0.0228580891992     0.0161185741492
             14.5255      0.699168200319    -0.0132905993584      0.281091230906                62.0     0.0310326281498     0.0235626622874     0.0156454669124
               14.63      0.648706085337   -0.00230569201036      0.293516066604                63.0     0.0273113954413     0.0250447631903     0.0152390427398
             14.7345      0.655864057346     0.0302529811973      0.337616093187                64.0     0.0261244446369     0.0181586577827     0.0158621074407
              14.839      0.719299469514     0.0200177980866      0.345999271232                67.0     0.0268292160154     0.0190977211272     0.0165375722068
             14.9435      0.679263521806     -0.031734644506      0.345353028249                65.0     0.0228532297384     0.0238814017564     0.0152472561701
              15.048      0.666648454766    -0.0320774168308      0.370806071435                66.0     0.0281931356528     0.0189630902045     0.0162688508134
             15.1525      0.641975436125    0.00346042350123       0.38056053994                69.0     0.0251717844844     0.0203899141504      0.014383477865
              15.257      0.640467245213     0.0109491407466       0.41903676378                66.0     0.0251922366754     0.0148194411007     0.0167637471257
             15.3615      0.629894198202  -0.000349063714942      0.396478145383                65.0     0.0248702355605     0.0181200844846     0.0173565138411
              15.466      0.651080673236    0.00547492452173      0.427623817076                68.0     0.0235698606179     0.0152110693089     0.0170947102935
             15.5705       0.62591291719      0.041309753177      0.446247001004                65.0     0.0223929716222     0.0139888300209      0.015717861117
              15.675      0.612154381029   -0.00693462454025      0.477727692466                66.0      0.022761652196     0.0156272894784     0.0135767657165
             15.7795      0.599223110052     0.0119717889077      0.483495772184                69.0     0.0200880927669       0.01572126805     0.0184869180076
              15.884      0.602027107274    0.00763903872942      0.484313427526                68.0     0.0158360289819     0.0130748244236     0.0166615587303
             15.9885      0.563341589248     0.0143608244852      0.521797460327                67.0     0.0169950144706     0.0134436988591     0.0144967245515
              16.093       0.54015178263    -0.0126692476946      0.501185264201                69.0     0.0186032648619     0.0150905246355     0.0152521562857
             16.1975      0.547600698959     0.0267725903709      0.563362767529                68.0     0.0196928645362     0.0171129405485     0.0138810590073
              16.302      0.533986850131    -0.0490025654668      0.575970451218                67.0     0.0218292271266     0.0156423218407     0.0166526621025
             16.4065      0.517692094768      -0.02780773555      0.602152439959                67.0     0.0187694258113     0.0135279107386     0.0176667628277
              16.511      0.494272223973    -0.0145827258072      0.590289550377                67.0     0.0213955966987     0.0151180941958     0.0152909006665
             16.6155      0.477168793109    0.00231697566311      0.604746299952                67.0     0.0163270198367     0.0143479457406     0.0143088331191
               16.72      0.435499321233    0.00860831331483      0.609995200444                66.0      0.022090537978     0.0151453725565      0.014764977573
             16.8245      0.436605567121     0.0193052891767      0.631915912269                69.0      0.014617407755     0.0149637408772     0.0166409217188
              16.929      0.405327570817     0.0181225126553      0.633541009814                68.0     0.0169593196117      0.015701941481     0.0129124822187
             17.0335      0.385746554853   0.000115740395035      0.650986725147                68.0     0.0178936989634     0.0121676547576     0.0129216804846
              17.138      0.377993794165    0.00706733670434      0.661958413169                67.0     0.0137419850788     0.0155117712852     0.0141683156825
